frame,det_score,det_box,best_lost_track_id,best_lost_track_box,iou_overlap_with_lost,could_rescue_lost_track,rescued,n_dlow_this_frame,n_newly_lost_this_frame
458,0.1789,"[190.4, 334.6, 382.1, 844.4]",,,0.0,False,False,6,0
458,0.131,"[-284.2, 41.9, 105.3, 1341.9]",,,0.0,False,False,6,0
459,0.3989,"[-243.2, 126.9, 101.2, 1252.1]",,,0.0,False,False,5,0
459,0.3767,"[-48.5, 353.0, 101.5, 814.7]",,,0.0,False,False,5,0
459,0.2364,"[166.7, 203.2, 530.5, 1146.8]",,,0.0,False,False,5,0
459,0.1291,"[-162.8, 286.9, 91.1, 1210.3]",,,0.0,False,False,5,0
459,0.1149,"[166.3, 248.7, 458.0, 1044.9]",,,0.0,False,False,5,0
460,0.3913,"[-239.1, 227.8, 98.0, 1188.0]",,,0.0,False,False,6,0
460,0.3341,"[-73.7, 355.7, 103.0, 842.4]",,,0.0,False,False,6,0
460,0.2593,"[149.2, 203.5, 515.0, 1104.3]",,,0.0,False,False,6,0
460,0.1619,"[-140.6, 337.5, 101.2, 894.4]",,,0.0,False,False,6,0
460,0.161,"[59.5, 446.5, 86.1, 513.3]",,,0.0,False,False,6,0
460,0.1484,"[154.2, 320.0, 404.3, 938.9]",,,0.0,False,False,6,0
461,0.2696,"[263.8, -145.8, 864.7, 1648.4]",,,0.0,False,False,5,0
461,0.2301,"[-41.6, 384.1, 99.8, 834.3]",,,0.0,False,False,5,0
461,0.1718,"[139.6, 121.2, 504.2, 1170.5]",,,0.0,False,False,5,0
461,0.1572,"[166.4, 190.7, 462.7, 1030.1]",,,0.0,False,False,5,0
461,0.1344,"[130.6, 338.2, 390.2, 917.3]",,,0.0,False,False,5,0
462,0.2755,"[-38.6, 380.7, 98.3, 832.3]",,,0.0,False,False,5,0
462,0.2381,"[279.6, -139.1, 908.6, 1698.3]",,,0.0,False,False,5,0
462,0.2184,"[116.3, 317.9, 361.8, 872.8]",,,0.0,False,False,5,0
462,0.1377,"[145.5, 258.4, 411.1, 926.1]",,,0.0,False,False,5,0
462,0.1176,"[1586.2, 137.0, 1629.5, 249.1]",,,0.0,False,False,5,0
463,0.2588,"[310.7, -29.0, 868.7, 1566.0]",,,0.0,False,False,3,1
463,0.2133,"[141.7, 294.0, 374.6, 896.4]",97,"[89.82357395156397, 386.2714158966436, 190.59769069687354, 644.2848585174189]",0.0821,False,False,3,1
463,0.1269,"[52.1, 440.1, 81.8, 522.5]",,,0.0,False,False,3,1
464,0.5544,"[81.1, 297.3, 304.4, 888.3]",,,0.0,False,False,4,0
464,0.3712,"[324.8, 138.4, 822.2, 1357.4]",,,0.0,False,False,4,0
464,0.3297,"[121.5, 284.7, 342.6, 907.2]",,,0.0,False,False,4,0
464,0.1121,"[181.1, 300.5, 538.7, 920.7]",,,0.0,False,False,4,0
465,0.5527,"[99.1, 277.6, 342.9, 905.2]",,,0.0,False,False,4,0
465,0.3642,"[338.0, 25.0, 882.9, 1474.2]",,,0.0,False,False,4,0
465,0.2072,"[348.3, 93.5, 764.1, 1341.9]",,,0.0,False,False,4,0
465,0.154,"[-319.6, 158.0, 58.1, 1285.2]",,,0.0,False,False,4,0
466,0.2857,"[91.8, 283.0, 318.6, 847.8]",,,0.0,False,False,2,0
466,0.2277,"[284.0, 335.0, 484.0, 903.2]",,,0.0,False,False,2,0
467,0.2615,"[41.1, 292.6, 275.4, 881.6]",13,"[-145.59616750192984, 21.406223826566077, 209.86984914255484, 931.9198870132777]",0.2744,False,False,4,1
467,0.1788,"[402.3, 40.5, 955.8, 1410.8]",,,0.0,False,False,4,1
467,0.1236,"[245.0, 331.6, 474.5, 959.2]",,,0.0,False,False,4,1
467,0.1021,"[608.5, -20.6, 1159.7, 1312.2]",,,0.0,False,False,4,1
468,0.423,"[398.6, 130.6, 915.3, 1366.2]",,,0.009,False,False,4,2
468,0.4087,"[-19.0, 438.1, 53.4, 656.1]",105,"[-26.21947147488379, 436.35147751796046, 55.488722344634766, 650.6398554898522]",0.859,True,False,4,2
468,0.2221,"[11.1, 332.3, 221.1, 850.5]",105,"[-26.21947147488379, 436.35147751796046, 55.488722344634766, 650.6398554898522]",0.0815,False,False,4,2
468,0.1405,"[322.7, 415.1, 506.3, 961.9]",91,"[355.8459631662997, 365.3772085808939, 426.99497921651283, 570.2995492316061]",0.1062,False,False,4,2
469,0.4485,"[614.9, -41.9, 1181.9, 1291.3]",,,0.0,False,False,3,1
469,0.1705,"[1366.9, 390.5, 1395.9, 472.8]",,,0.0,False,False,3,1
469,0.1266,"[-70.1, 435.0, 63.4, 845.1]",,,0.0,False,False,3,1
470,0.1884,"[1366.9, 390.2, 1395.9, 468.5]",,,0.0,False,False,3,0
470,0.1725,"[678.4, 64.1, 1106.3, 1204.9]",,,0.0,False,False,3,0
470,0.1051,"[731.0, 110.0, 1063.1, 1105.0]",,,0.0,False,False,3,0
471,0.3784,"[727.7, 60.8, 1105.7, 1215.0]",,,0.0,False,False,6,0
471,0.1563,"[1366.2, 389.8, 1395.9, 468.8]",,,0.0,False,False,6,0
471,0.1333,"[454.3, 41.9, 995.6, 1524.2]",,,0.0,False,False,6,0
471,0.127,"[803.2, 142.8, 1061.1, 1005.8]",,,0.0,False,False,6,0
471,0.1269,"[564.3, -114.1, 1179.9, 1414.8]",,,0.0,False,False,6,0
471,0.1125,"[28.7, 185.6, 392.5, 1146.2]",,,0.0,False,False,6,0
472,0.3905,"[1364.9, 390.5, 1395.9, 473.5]",,,0.0,False,False,3,0
472,0.1794,"[726.3, 109.0, 1070.6, 1127.2]",,,0.0,False,False,3,0
472,0.1355,"[778.3, 173.8, 1042.9, 1044.9]",,,0.0,False,False,3,0
473,0.4243,"[1364.9, 389.8, 1397.2, 476.2]",,,0.0,False,False,1,0
474,0.4385,"[1363.5, 386.4, 1398.6, 484.3]",,,0.0,False,False,5,0
474,0.4368,"[743.2, 111.0, 1067.2, 1063.8]",,,0.0,False,False,5,0
474,0.4041,"[769.5, 152.9, 1038.2, 945.0]",,,0.0,False,False,5,0
474,0.2419,"[633.5, -3.0, 1134.0, 1211.0]",,,0.0,False,False,5,0
474,0.1322,"[549.5, -145.1, 1170.5, 1406.7]",,,0.0,False,False,5,0
475,0.4756,"[1365.5, 386.8, 1398.6, 478.6]",,,0.0,False,False,5,0
475,0.2644,"[739.1, 153.9, 1036.1, 1063.1]",,,0.0,False,False,5,0
475,0.1934,"[677.4, 95.5, 1090.8, 1173.2]",,,0.0,False,False,5,0
475,0.1346,"[579.2, -41.5, 1154.2, 1316.2]",,,0.0,False,False,5,0
475,0.106,"[782.3, 186.6, 1018.6, 943.7]",,,0.0,False,False,5,0
476,0.1954,"[590.3, -29.7, 1147.5, 1364.9]",,,0.0,False,False,2,0
476,0.1485,"[660.5, 61.4, 1070.6, 1235.9]",,,0.0,False,False,2,0
478,0.5621,"[986.2, 385.8, 1033.4, 514.7]",,,0.0,False,False,5,0
478,0.4229,"[1372.3, 36.2, 1501.2, 356.1]",,,0.0,False,False,5,0
478,0.3289,"[655.4, 92.1, 1091.5, 1259.6]",,,0.0,False,False,5,0
478,0.1432,"[538.0, 140.4, 934.9, 1228.5]",,,0.0,False,False,5,0
478,0.1366,"[669.3, 197.4, 1030.1, 1158.3]",,,0.0,False,False,5,0
479,0.3506,"[1370.9, 382.4, 1409.4, 477.6]",106,"[1371.3946643497281, 384.2225060881232, 1406.1033825252716, 479.0269445954706]",0.8726,True,False,3,1
479,0.1506,"[542.7, -83.7, 1131.3, 1352.7]",,,0.0,False,False,3,1
479,0.117,"[675.7, 173.8, 1029.4, 1123.2]",,,0.0,False,False,3,1
480,0.4837,"[1377.0, 383.4, 1417.5, 477.9]",,,0.0,False,False,5,0
480,0.186,"[651.4, 140.4, 1042.9, 1179.2]",,,0.0,False,False,5,0
480,0.1754,"[1180.6, 725.6, 1208.9, 820.1]",,,0.0,False,False,5,0
480,0.1298,"[579.8, 10.1, 1102.3, 1279.8]",,,0.0,False,False,5,0
480,0.1093,"[689.9, 193.1, 997.7, 1102.3]",,,0.0,False,False,5,0
481,0.1353,"[606.2, 124.9, 1032.8, 1190.0]",,,0.0,False,False,1,0
482,0.3726,"[184.1, 318.6, 279.6, 617.0]",,,0.0,False,False,3,0
482,0.1994,"[1386.5, 383.4, 1424.2, 471.2]",,,0.0,False,False,3,0
482,0.1218,"[627.1, 172.5, 965.9, 1107.0]",,,0.0,False,False,3,0
483,0.5288,"[184.6, 317.9, 285.5, 635.9]",,,0.0,False,False,3,0
483,0.188,"[608.5, 120.2, 970.7, 1122.5]",,,0.0,False,False,3,0
483,0.1415,"[1390.5, 383.1, 1431.0, 467.4]",,,0.0,False,False,3,0
484,0.557,"[189.8, 315.2, 291.4, 632.5]",,,0.0,False,False,3,0
484,0.1885,"[1398.6, 380.7, 1433.7, 470.5]",,,0.0,False,False,3,0
484,0.1381,"[587.9, 91.8, 956.5, 1169.8]",,,0.0,False,False,3,0
485,0.4571,"[187.7, 315.1, 301.7, 655.4]",,,0.0,False,False,4,0
485,0.2656,"[1405.4, 382.1, 1443.2, 469.1]",,,0.0,False,False,4,0
485,0.2372,"[1328.4, 385.1, 1400.0, 570.7]",,,0.0,False,False,4,0
485,0.1579,"[577.8, 73.2, 947.7, 1170.5]",,,0.0,False,False,4,0
486,0.5431,"[1412.1, 382.7, 1452.6, 469.1]",,,0.0,False,False,4,0
486,0.3847,"[184.4, 309.8, 315.1, 727.0]",,,0.0,False,False,4,0
486,0.1285,"[528.9, 268.0, 793.1, 1026.0]",,,0.0,False,False,4,0
486,0.1067,"[669.6, 192.7, 908.6, 876.2]",,,0.0,False,False,4,0
487,0.172,"[182.1, 303.4, 322.8, 747.9]",,,0.0,False,False,1,0
488,0.2284,"[1015.9, 368.6, 1065.8, 519.8]",67,"[1018.9147710642465, 369.1149476835649, 1067.0071039357535, 522.1835142304976]",0.9005,True,False,3,1
488,0.1383,"[1227.2, 690.2, 1242.0, 739.1]",,,0.0,False,False,3,1
488,0.1024,"[607.2, 128.2, 938.3, 1100.2]",,,0.0,False,False,3,1
489,0.3617,"[633.2, 173.1, 988.2, 985.5]",,,0.0,False,False,1,0
490,0.5399,"[1070.6, 363.2, 1120.5, 517.0]",,,0.0,False,False,3,0
490,0.4259,"[656.8, 175.2, 990.2, 1005.8]",,,0.0,False,False,3,0
490,0.1115,"[577.8, 81.3, 1000.4, 1074.6]",,,0.0,False,False,3,0
491,0.1452,"[592.7, 90.1, 1015.2, 1092.2]",,,0.0,False,False,2,0
491,0.1084,"[588.3, 288.9, 870.1, 886.3]",,,0.0,False,False,2,0
492,0.4927,"[669.6, 156.3, 1027.3, 1040.8]",,,0.0,False,False,2,0
492,0.1371,"[192.7, 185.0, 718.2, 1375.6]",,,0.0,False,False,2,0
493,0.5638,"[699.3, 166.1, 1040.8, 1023.3]",,,0.0,False,False,3,0
493,0.531,"[770.2, 231.9, 1028.0, 916.7]",,,0.0,False,False,3,0
493,0.1105,"[138.5, 262.1, 333.5, 895.7]",,,0.0,False,False,3,0
494,0.4347,"[817.4, 238.8, 1028.0, 831.6]",,,0.0,False,False,4,1
494,0.3673,"[1560.6, 355.1, 1601.1, 448.2]",106,"[1562.5046431816186, 353.6454512267274, 1600.8344681465064, 456.00103314827265]",0.8655,True,False,4,1
494,0.2709,"[492.1, 327.4, 573.1, 563.0]",,,0.0,False,False,4,1
494,0.1047,"[1649.7, 387.1, 1682.1, 468.8]",,,0.0,False,False,4,1
495,0.2833,"[1131.3, 353.0, 1171.8, 501.5]",,,0.0,False,False,4,0
495,0.2076,"[1575.5, 350.7, 1616.0, 443.8]",,,0.0,False,False,4,0
495,0.1964,"[787.1, 838.4, 1008.5, 1397.2]",,,0.0,False,False,4,0
495,0.1603,"[851.2, 229.0, 1029.4, 785.0]",,,0.0,False,False,4,0
496,0.3572,"[191.0, 313.9, 314.9, 717.5]",,,0.0,False,False,5,0
496,0.1504,"[732.4, 283.8, 886.3, 642.9]",,,0.0,False,False,5,0
496,0.146,"[768.8, 278.8, 918.7, 652.1]",,,0.0,False,False,5,0
496,0.1383,"[777.6, 262.1, 953.1, 702.0]",,,0.0,False,False,5,0
496,0.1284,"[733.7, 277.4, 920.0, 764.1]",,,0.0,False,False,5,0
497,0.5302,"[202.2, 310.0, 330.4, 717.5]",,,0.0,False,False,8,1
497,0.3987,"[794.5, 239.0, 1055.0, 988.2]",,,0.0,False,False,8,1
497,0.3278,"[723.6, 212.0, 1086.8, 1084.7]",,,0.0,False,False,8,1
497,0.3218,"[199.5, 165.4, 482.0, 930.8]",,,0.0,False,False,8,1
497,0.1951,"[1127.9, 330.4, 1187.3, 509.3]",,,0.0,False,False,8,1
497,0.1304,"[758.7, 245.0, 990.9, 932.9]",,,0.0,False,False,8,1
497,0.1078,"[741.8, 262.6, 944.3, 861.3]",,,0.0,False,False,8,1
497,0.1043,"[714.8, 263.1, 871.4, 604.8]",,,0.0,False,False,8,1
498,0.5699,"[1064.5, 331.4, 1134.7, 563.0]",8,"[1064.2163755164918, 330.7223677988608, 1133.380304171008, 554.7847733144205]",0.9408,True,False,6,1
498,0.3625,"[982.8, 47.2, 1161.0, 239.3]",,,0.0,False,False,6,1
498,0.3557,"[222.6, 311.5, 341.0, 711.5]",,,0.0,False,False,6,1
498,0.1848,"[1142.8, 329.7, 1208.9, 503.2]",,,0.0,False,False,6,1
498,0.1387,"[774.9, 216.3, 1030.1, 951.8]",,,0.0,False,False,6,1
498,0.1018,"[159.6, 290.9, 267.6, 708.8]",,,0.0,False,False,6,1
499,0.3484,"[226.5, 305.1, 358.1, 726.3]",,,0.0,False,False,6,1
499,0.2624,"[1080.7, 331.3, 1146.8, 550.1]",,,0.0,False,False,6,1
499,0.2115,"[710.1, 308.5, 827.6, 583.2]",,,0.0,False,False,6,1
499,0.1767,"[1154.9, 327.2, 1222.4, 508.3]",,,0.0,False,False,6,1
499,0.1665,"[772.9, 293.6, 910.6, 601.4]",,,0.0,False,False,6,1
499,0.1518,"[740.5, 291.3, 876.8, 599.1]",,,0.0,False,False,6,1
500,0.4444,"[1090.8, 335.1, 1157.0, 539.7]",,,0.0,False,False,11,0
500,0.2392,"[803.2, 230.5, 1022.0, 806.0]",,,0.0,False,False,11,0
500,0.2056,"[758.7, 294.0, 885.6, 595.7]",,,0.0,False,False,11,0
500,0.1874,"[776.2, 263.4, 949.1, 749.2]",,,0.0,False,False,11,0
500,0.1818,"[-102.6, 201.8, 269.0, 1147.5]",,,0.0,False,False,11,0
500,0.1628,"[855.2, 232.0, 1057.7, 796.5]",,,0.0,False,False,11,0
500,0.1603,"[1656.5, 342.6, 1702.4, 453.3]",,,0.0,False,False,11,0
500,0.1542,"[729.0, 305.4, 845.1, 572.7]",,,0.0,False,False,11,0
500,0.1246,"[795.8, 297.8, 924.1, 614.2]",,,0.0,False,False,11,0
500,0.104,"[-65.2, 300.7, 255.8, 999.0]",,,0.0,False,False,11,0
500,0.1018,"[205.5, 256.2, 450.2, 916.7]",,,0.0,False,False,11,0
501,0.3761,"[761.4, 203.2, 1063.8, 945.7]",,,0.0,False,False,9,0
501,0.2462,"[1671.3, 345.3, 1717.2, 454.6]",,,0.0,False,False,9,0
501,0.1651,"[1102.3, 333.1, 1171.1, 555.9]",,,0.0,False,False,9,0
501,0.1483,"[772.2, 211.4, 1003.1, 855.2]",,,0.0,False,False,9,0
501,0.1405,"[1192.1, 337.5, 1250.1, 510.3]",,,0.0,False,False,9,0
501,0.1393,"[1667.2, 364.8, 1740.2, 530.9]",,,0.0,False,False,9,0
501,0.1158,"[691.9, 328.6, 775.6, 547.4]",,,0.0,False,False,9,0
501,0.1157,"[774.2, 294.3, 905.2, 617.0]",,,0.0,False,False,9,0
501,0.1017,"[727.0, 323.7, 825.5, 557.2]",,,0.0,False,False,9,0
502,0.4052,"[1229.9, 341.6, 1275.8, 510.3]",67,"[1232.9179193262348, 340.5983565778914, 1278.2656744237652, 501.2093826799211]",0.8349,True,False,10,1
502,0.3731,"[818.8, 201.8, 1082.0, 907.2]",,,0.0,False,False,10,1
502,0.1813,"[708.8, 331.6, 788.4, 549.5]",,,0.0,False,False,10,1
502,0.1777,"[713.5, 320.3, 814.7, 564.6]",,,0.0,False,False,10,1
502,0.1466,"[774.9, 275.9, 922.1, 625.7]",,,0.0,False,False,10,1
502,0.1371,"[735.1, 302.7, 851.2, 583.5]",,,0.0,False,False,10,1
502,0.1328,"[625.7, 283.3, 731.0, 549.5]",,,0.0,False,False,10,1
502,0.1326,"[752.0, 285.9, 880.2, 593.7]",,,0.0,False,False,10,1
502,0.1174,"[824.2, 257.3, 1001.0, 731.0]",,,0.0,False,False,10,1
502,0.1141,"[824.2, 283.2, 968.6, 656.4]",,,0.0,False,False,10,1
503,0.2698,"[713.5, 332.8, 783.7, 544.0]",,,0.0,False,False,14,0
503,0.2634,"[191.0, 222.4, 460.4, 936.9]",,,0.0,False,False,14,0
503,0.2362,"[792.5, 184.8, 1057.1, 848.5]",,,0.0,False,False,14,0
503,0.2325,"[758.7, 279.1, 903.2, 599.7]",,,0.0,False,False,14,0
503,0.2259,"[750.6, 294.0, 873.5, 579.5]",,,0.0,False,False,14,0
503,0.212,"[745.9, 312.9, 845.8, 563.3]",,,0.0,False,False,14,0
503,0.2102,"[1657.8, 343.2, 1733.4, 529.5]",,,0.0,False,False,14,0
503,0.1874,"[784.4, 270.5, 936.9, 615.6]",,,0.0,False,False,14,0
503,0.1793,"[801.9, 278.9, 992.3, 712.1]",,,0.0,False,False,14,0
503,0.173,"[1382.4, 851.9, 1441.8, 1046.2]",,,0.0,False,False,14,0
503,0.1638,"[408.4, 291.6, 579.2, 704.0]",,,0.0,False,False,14,0
503,0.1428,"[810.7, 274.4, 957.8, 647.7]",,,0.0,False,False,14,0
503,0.1154,"[1238.0, 339.4, 1287.9, 510.0]",,,0.0,False,False,14,0
503,0.1127,"[308.5, 267.0, 583.2, 1001.7]",,,0.0,False,False,14,0
504,0.4162,"[1252.8, 343.9, 1305.5, 511.3]",,,0.0,False,False,14,0
504,0.3633,"[646.0, 320.3, 727.7, 551.8]",,,0.0,False,False,14,0
504,0.3105,"[777.6, 301.7, 893.7, 576.5]",,,0.0,False,False,14,0
504,0.264,"[742.5, 323.7, 874.8, 653.1]",,,0.0,False,False,14,0
504,0.2593,"[788.4, 293.6, 918.0, 606.2]",,,0.0,False,False,14,0
504,0.2339,"[768.2, 314.9, 870.8, 566.0]",,,0.0,False,False,14,0
504,0.1969,"[806.0, 289.7, 945.0, 637.9]",,,0.0,False,False,14,0
504,0.1878,"[763.4, 267.3, 917.3, 692.6]",,,0.0,False,False,14,0
504,0.1715,"[826.2, 281.1, 978.8, 674.0]",,,0.0,False,False,14,0
504,0.1613,"[830.2, 263.1, 1020.6, 743.9]",,,0.0,False,False,14,0
504,0.1608,"[801.9, 267.5, 988.2, 727.7]",,,0.0,False,False,14,0
504,0.1573,"[835.0, 240.6, 1057.7, 804.6]",,,0.0,False,False,14,0
504,0.1547,"[1428.3, 815.4, 1536.3, 1049.0]",,,0.0,False,False,14,0
504,0.1219,"[1718.6, 349.3, 1761.8, 467.4]",,,0.0,False,False,14,0
505,0.5333,"[309.0, 273.0, 592.7, 997.7]",,,0.0,False,False,19,0
505,0.2826,"[793.8, 305.6, 924.8, 609.5]",,,0.0,False,False,19,0
505,0.2684,"[775.6, 313.5, 897.1, 599.7]",,,0.0,False,False,19,0
505,0.2464,"[865.4, 272.2, 1039.5, 727.0]",,,0.0,False,False,19,0
505,0.2458,"[826.9, 299.5, 968.6, 639.9]",,,0.0,False,False,19,0
505,0.2411,"[756.0, 328.1, 864.0, 585.2]",,,0.0,False,False,19,0
505,0.2339,"[364.8, 296.5, 580.2, 902.5]",,,0.0,False,False,19,0
505,0.2195,"[752.0, 307.6, 874.8, 644.0]",,,0.0,False,False,19,0
505,0.2132,"[850.5, 304.6, 982.8, 674.3]",,,0.0,False,False,19,0
505,0.2021,"[519.4, 363.8, 582.9, 530.5]",,,0.0,False,False,19,0
505,0.1916,"[943.0, 243.0, 1113.1, 710.1]",,,0.0,False,False,19,0
505,0.1768,"[868.1, 298.4, 1004.4, 698.0]",,,0.0,False,False,19,0
505,0.1702,"[422.6, 336.8, 582.5, 702.7]",,,0.0,False,False,19,0
505,0.1591,"[775.6, 297.0, 914.6, 658.8]",,,0.0,False,False,19,0
505,0.1366,"[1265.6, 346.3, 1316.9, 514.4]",,,0.0,False,False,19,0
505,0.1318,"[1887.3, 391.5, 1914.3, 471.2]",,,0.0,False,False,19,0
505,0.128,"[848.5, 236.3, 1078.0, 785.7]",,,0.0,False,False,19,0
505,0.1221,"[812.0, 277.9, 983.5, 704.7]",,,0.0,False,False,19,0
505,0.1072,"[1250.1, 341.4, 1306.8, 531.2]",,,0.0,False,False,19,0
506,0.3679,"[781.0, 293.6, 921.4, 637.9]",110,"[737.0766348577043, 324.9922119140625, 822.2842049860458, 574.0672363281251]",0.1736,False,False,17,1
506,0.3524,"[747.2, 291.8, 871.4, 615.6]",110,"[737.0766348577043, 324.9922119140625, 822.2842049860458, 574.0672363281251]",0.4373,True,False,17,1
506,0.3094,"[527.9, 360.8, 586.6, 535.6]",,,0.0,False,False,17,1
506,0.2959,"[824.9, 288.7, 965.3, 629.8]",,,0.0,False,False,17,1
506,0.2457,"[494.1, 411.8, 625.7, 695.9]",,,0.0,False,False,17,1
506,0.2409,"[770.2, 298.4, 897.1, 600.1]",110,"[737.0766348577043, 324.9922119140625, 822.2842049860458, 574.0672363281251]",0.2789,False,False,17,1
506,0.238,"[855.9, 297.7, 977.4, 602.8]",,,0.0,False,False,17,1
506,0.2368,"[846.5, 264.4, 1031.4, 780.3]",,,0.0,False,False,17,1
506,0.2215,"[716.9, 261.6, 876.2, 637.5]",110,"[737.0766348577043, 324.9922119140625, 822.2842049860458, 574.0672363281251]",0.3544,True,False,17,1
506,0.1941,"[828.2, 266.6, 995.6, 731.0]",,,0.0,False,False,17,1
506,0.1842,"[872.8, 304.3, 992.9, 651.4]",,,0.0,False,False,17,1
506,0.1731,"[733.1, 290.1, 830.2, 614.2]",110,"[737.0766348577043, 324.9922119140625, 822.2842049860458, 574.0672363281251]",0.6736,True,False,17,1
506,0.1634,"[825.5, 217.7, 1082.0, 876.2]",,,0.0,False,False,17,1
506,0.1508,"[891.0, 299.9, 1013.9, 638.6]",,,0.0,False,False,17,1
506,0.1453,"[789.1, 245.2, 964.6, 700.0]",110,"[737.0766348577043, 324.9922119140625, 822.2842049860458, 574.0672363281251]",0.0892,False,False,17,1
506,0.114,"[330.8, 305.8, 572.4, 968.6]",,,0.0,False,False,17,1
506,0.1114,"[1849.5, 389.8, 1881.9, 481.6]",,,0.0,False,False,17,1
507,0.4252,"[280.8, 280.8, 594.7, 1027.3]",,,0.0,False,False,16,1
507,0.4039,"[1262.2, 325.0, 1328.4, 552.5]",108,"[1257.0653960420568, 326.16118040429785, 1332.063510207943, 544.3578015292958]",0.8501,True,False,16,1
507,0.3844,"[781.0, 287.4, 933.5, 644.0]",,,0.0,False,False,16,1
507,0.2965,"[743.9, 281.6, 874.8, 623.0]",,,0.0,False,False,16,1
507,0.2681,"[196.8, 316.2, 320.3, 752.0]",,,0.0,False,False,16,1
507,0.2606,"[812.0, 281.1, 955.1, 617.3]",,,0.0,False,False,16,1
507,0.2325,"[847.8, 281.3, 980.1, 620.3]",,,0.0,False,False,16,1
507,0.2234,"[841.1, 265.6, 1032.8, 749.2]",,,0.0,False,False,16,1
507,0.2088,"[1733.4, 360.5, 1809.0, 556.2]",,,0.0,False,False,16,1
507,0.1967,"[327.7, 309.0, 573.4, 952.4]",,,0.0,False,False,16,1
507,0.1919,"[885.6, 285.0, 1013.9, 630.5]",,,0.0,False,False,16,1
507,0.1903,"[722.2, 278.3, 851.9, 624.4]",,,0.0,False,False,16,1
507,0.1793,"[762.1, 294.8, 899.8, 610.9]",,,0.0,False,False,16,1
507,0.1738,"[792.5, 260.0, 966.6, 689.9]",,,0.0,False,False,16,1
507,0.1559,"[804.6, 247.2, 1004.4, 743.9]",,,0.0,False,False,16,1
507,0.1065,"[416.5, 330.1, 567.7, 717.5]",,,0.0,False,False,16,1
508,0.3267,"[1191.4, 329.1, 1361.5, 884.2]",,,0.0,False,False,10,0
508,0.3186,"[243.8, 209.2, 590.6, 1121.9]",,,0.0,False,False,10,0
508,0.2011,"[1227.2, 332.6, 1358.1, 787.1]",,,0.0,False,False,10,0
508,0.1746,"[779.0, 285.9, 924.8, 660.5]",,,0.0,False,False,10,0
508,0.1699,"[533.2, 426.9, 636.5, 590.3]",,,0.0,False,False,10,0
508,0.1624,"[830.9, 275.2, 982.1, 629.1]",,,0.0,False,False,10,0
508,0.1406,"[739.8, 283.0, 866.7, 627.8]",,,0.0,False,False,10,0
508,0.1349,"[810.7, 282.5, 945.7, 616.6]",,,0.0,False,False,10,0
508,0.1136,"[830.2, 250.3, 1051.7, 787.7]",,,0.0,False,False,10,0
508,0.1101,"[765.5, 267.3, 955.8, 702.7]",,,0.0,False,False,10,0
509,0.2895,"[761.4, 278.1, 934.2, 660.2]",,,0.0,False,False,14,0
509,0.2252,"[833.0, 278.3, 980.1, 616.3]",,,0.0,False,False,14,0
509,0.2053,"[852.5, 258.0, 1065.8, 731.7]",,,0.0,False,False,14,0
509,0.195,"[219.4, 149.2, 600.1, 1171.8]",,,0.0,False,False,14,0
509,0.1393,"[737.8, 284.7, 870.1, 637.9]",,,0.0,False,False,14,0
509,0.1255,"[716.9, 243.8, 899.1, 662.9]",,,0.0,False,False,14,0
509,0.1245,"[812.0, 276.4, 955.1, 638.9]",,,0.0,False,False,14,0
509,0.1215,"[1192.7, 275.6, 1405.4, 910.6]",,,0.0,False,False,14,0
509,0.1119,"[1209.6, 327.2, 1386.5, 830.2]",,,0.0,False,False,14,0
509,0.1074,"[718.9, 265.8, 847.1, 633.2]",,,0.0,False,False,14,0
509,0.1071,"[790.4, 297.2, 921.4, 612.2]",,,0.0,False,False,14,0
509,0.1032,"[925.4, 247.6, 1100.9, 720.9]",,,0.0,False,False,14,0
509,0.1029,"[816.1, 251.1, 983.5, 712.8]",,,0.0,False,False,14,0
509,0.1024,"[766.1, 298.4, 891.7, 621.0]",,,0.0,False,False,14,0
510,0.5299,"[1186.7, 293.6, 1432.4, 1022.6]",,,0.0,False,False,10,0
510,0.4253,"[857.2, 242.3, 1103.0, 845.8]",,,0.0,False,False,10,0
510,0.3332,"[231.0, 256.5, 583.2, 1131.3]",,,0.0,False,False,10,0
510,0.2005,"[771.5, 278.6, 940.3, 681.1]",,,0.0,False,False,10,0
510,0.1744,"[271.0, 280.1, 551.8, 1005.1]",,,0.0,False,False,10,0
510,0.1565,"[825.5, 275.1, 976.7, 669.9]",,,0.0,False,False,10,0
510,0.1384,"[737.1, 289.4, 864.0, 642.6]",,,0.0,False,False,10,0
510,0.1093,"[711.5, 248.4, 861.3, 668.9]",,,0.0,False,False,10,0
510,0.1063,"[791.8, 256.5, 971.3, 710.1]",,,0.0,False,False,10,0
510,0.1004,"[809.3, 283.0, 949.7, 651.4]",,,0.0,False,False,10,0
511,0.5518,"[750.6, 248.9, 972.0, 724.3]",,,0.0,False,False,15,0
511,0.4641,"[1786.1, 366.2, 1872.5, 580.8]",,,0.0,False,False,15,0
511,0.3808,"[151.5, 135.7, 556.5, 1126.6]",,,0.0,False,False,15,0
511,0.2903,"[736.4, 279.3, 866.0, 634.5]",,,0.0,False,False,15,0
511,0.2704,"[718.2, 273.4, 841.1, 632.5]",,,0.0,False,False,15,0
511,0.2516,"[717.5, 238.1, 913.3, 723.6]",,,0.0,False,False,15,0
511,0.2431,"[845.1, 281.0, 977.4, 623.0]",,,0.0,False,False,15,0
